Sales Person,Country,Product,Date,Amount,Boxes Shipped,Amount_numeric,Date_converted,Amount_numeric_IQR_capped,Boxes Shipped_IQR_capped,Amount_numeric_IQR_capped_MinMax,Boxes Shipped_IQR_capped_MinMax,Amount_numeric_IQR_capped_Zscore,Boxes Shipped_IQR_capped_Zscore,PC1,PC2
Gigi Bohling,UK,Milk Bars,17-05-2023,"$1,406.91",231,1406.91,2023-05-17,1406.91,231.0,0.07955728073349709,0.4867724867724868,-1.0698547494631914,0.5746702483077488,-1.1628547777546272,-0.35014831870548047
Andria Kimpton,Australia,85% Dark Bars,23-08-2023,"$4,496.32",240,4496.32,2023-08-23,4496.32,240.0,0.2551293237011687,0.505820105820106,-0.3498285403777219,0.6506288321260769,-0.7074301923855101,0.21269792607816018
Camilla Castle,Australia,Smooth Sliky Salty,03-03-2023,"$8,220.25",125,8220.25,2023-03-03,8220.25,125.0,0.4667613175021215,0.26243386243386246,0.5180806075824558,-0.3199530722192261,0.5925792978504861,0.1400973237951114
Roddy Speechley,India,Caramel Stuffed Bars,30-05-2023,"$9,588.03",562,9588.03,2023-05-30,9588.03,473.5,0.5444926412598364,1.0,0.8368590954694387,2.621332090079366,-1.261812955332922,2.4453104379411172
Karlen McCaffrey,USA,Drinking Coco,29-06-2023,$114.82,231,114.82,2023-06-29,114.82,231.0,0.0061274410559862096,0.4867724867724868,-1.3709927222467468,0.5746702483077488,-1.3757914803826512,-0.5630850213335005
Andria Kimpton,Canada,Organic Choco Syrup,04-01-2023,"$8,804.98",214,8804.98,2023-01-04,8804.98,214.0,0.4999916885711886,0.4507936507936508,0.6543593550580405,0.4311929233175736,0.157802497216896,0.7676013773719017
Jehu Rudeforth,Australia,Drinking Coco,14-01-2023,"$2,900.61",68,2900.61,2023-01-14,2900.61,68.0,0.16444467365991705,0.14179894179894179,-0.7217290074894921,-0.8010241030686371,0.056070099798838556,-1.0767490505485624
Karlen McCaffrey,USA,Mint Chip Choco,15-02-2023,"$16,773.08",58,16773.08,2023-02-15,16773.08,58.0,0.9528210623256287,0.12063492063492065,2.511426185492956,-0.8854225295334461,2.401934761059989,1.1497582113630644
Curtice Advani,New Zealand,Spicy Special Slims,10-01-2023,"$4,153.59",513,4153.59,2023-01-10,4153.59,473.5,0.23565188099000056,1.0,-0.42970611656212687,2.621332090079366,-2.157409805575428,1.5497135876986285
Madelene Upcott,USA,White Choc,04-05-2023,"$12,571.07",226,12571.07,2023-05-04,12571.07,226.0,0.7140196470811042,0.4761904761904762,1.5320944260828302,0.5324710350753443,0.7068404784140984,1.4598682377884697
Andria Kimpton,USA,Spicy Special Slims,23-05-2023,"$2,553.46",5,2553.46,2023-05-23,2553.46,5.0,0.14471604110022857,0.008465608465608466,-0.8026367207693808,-1.3327341897969336,0.37483551503919393,-1.509935251209937
Barr Faughny,New Zealand,Fruit & Nut Bars,26-04-2023,"$1,888.94",159,1888.94,2023-04-26,1888.94,159.0,0.10695118179282777,0.3343915343915344,-0.9575115403826651,-0.032998422238875655,-0.6537294951354,-0.7003963114025192
Oby Sorrel,Canada,Organic Choco Syrup,05-07-2023,"$1,310.04",71,1310.04,2023-07-05,1310.04,71.0,0.07405213127056456,0.14814814814814814,-1.0924315323680531,-0.7757045751291944,-0.22395977924819124,-1.3209717097907427
Madelene Upcott,UK,Organic Choco Syrup,21-07-2023,"$7,805.90",179,7805.9,2023-07-21,7805.9,179.0,0.44321368996040483,0.37671957671957673,0.4215110814481568,0.13579843069074227,0.2020293528213551,0.3940773352531799
Dotty Strutley,USA,Mint Chip Choco,21-02-2023,"$6,101.12",261,6101.12,2023-02-21,6101.12,261.0,0.3463305610100787,0.5502645502645503,0.024190466597837045,0.8278655277021757,-0.5682840855773853,0.6024945715201904
Kelci Walkden,USA,Orange Choco,03-02-2023,"$1,425.81",133,1425.81,2023-02-03,1425.81,133.0,0.0806313730721925,0.27936507936507937,-1.0654498645978883,-0.25243433104737895,-0.5748887969835731,-0.9318848515593419
Gigi Bohling,Australia,Caramel Stuffed Bars,08-07-2023,"$8,724.40",147,8724.4,2023-07-08,8724.4,147.0,0.4954123044097031,0.308994708994709,0.6355791633942254,-0.1342765339966464,0.5443701841601871,0.35447448867366943
Mallorie Waber,India,50% Dark Bites,31-05-2023,$664.82,147,664.82,2023-05-31,664.82,147.0,0.037384096414847426,0.308994708994709,-1.2428082420395201,-0.1342765339966464,-0.7838502879174315,-0.9737459834039242
Van Tuxwell,New Zealand,Mint Chip Choco,27-06-2023,"$4,351.31",103,4351.31,2023-06-27,4351.31,103.0,0.24688836444009882,0.21587301587301588,-0.38362496124108525,-0.5056296104418058,0.08627031478610922,-0.628797937838112
Van Tuxwell,India,50% Dark Bites,13-05-2023,"$5,825.09",123,5825.09,2023-05-13,5825.09,123.0,0.3306436981397033,0.2582010582010582,-0.04014182807780068,-0.3368327575121879,0.2097921681195919,-0.2665612858056717
Van Tuxwell,USA,Manuka Honey Choco,31-05-2023,"$2,418.93",110,2418.93,2023-05-31,2418.93,110.0,0.1370706631994511,0.2306878306878307,-0.8339906446280685,-0.4465507119164395,-0.2739614037228612,-0.9054794768024397
Wilone O'Kielt,USA,Orange Choco,28-02-2023,"$7,725.52",38,7725.52,2023-02-28,7725.52,38.0,0.43864567185541353,0.07830687830687831,0.40277750232259907,-1.054219382463064,1.0302523773996126,-0.4606389709962467
Barr Faughny,New Zealand,Eclairs,28-03-2023,"$7,144.08",32,7144.08,2023-03-28,7144.08,32.0,0.4056022724156748,0.06560846560846562,0.2672655311013446,-1.1048584383419493,0.9702381634219504,-0.5922676245835958
Gigi Bohling,USA,After Nines,14-01-2023,"$2,043.13",243,2043.13,2023-01-14,2043.13,243.0,0.11571384304697833,0.5121693121693123,-0.9215756040132971,0.6759483600655196,-1.1296200281081477,-0.17368468983962537
Barr Faughny,New Zealand,Mint Chip Choco,21-02-2023,"$6,526.01",147,6526.01,2023-02-21,6526.01,147.0,0.37047717972903604,0.308994708994709,0.12321647349828903,-0.1342765339966464,0.18207505170778704,-0.007820643778723919
Dennison Crosswaite,Canada,85% Dark Bars,01-08-2023,"$11,334.77",89,11334.77,2023-08-01,11334.77,89.0,0.6437603688626313,0.18624338624338624,1.2439590208461135,-0.6237874074925384,1.3206961650152187,0.4385275533017019
Beverie Moffet,New Zealand,Smooth Sliky Salty,19-05-2023,"$2,492.67",58,2492.67,2023-05-19,2492.67,58.0,0.14126132822883736,0.12063492063492065,-0.8168046017726486,-0.8854225295334461,0.04852020203061699,-1.2036563476662638
Husein Augar,USA,White Choc,13-07-2023,"$2,066.48",59,2066.48,2023-07-13,2066.48,59.0,0.11704083014266817,0.12275132275132276,-0.9161335901717722,-0.8769826868869652,-0.027683869202277864,-1.2679246789642091
Andria Kimpton,Australia,Peanut Butter Cubes,20-04-2023,"$7,009.01",150,7009.01,2023-04-20,7009.01,150.0,0.39792620616236324,0.31534391534391537,0.23578575338936264,-0.10895700605720371,0.2437699429696304,0.0896814672879623
Dennison Crosswaite,India,85% Dark Bars,30-06-2023,"$4,562.97",21,4562.97,2023-06-30,4562.97,21.0,0.25891706202783804,0.04232804232804233,-0.33429491200351874,-1.1976967074532392,0.6105172644511273,-1.0832816628388402
Curtice Advani,UK,50% Dark Bites,08-03-2023,"$3,442.99",142,3442.99,2023-03-08,3442.99,142.0,0.19526828226635184,0.2984126984126984,-0.5953204649898638,-0.17647574722905088,-0.2961679401928417,-0.5457423353540837
Gunar Cockshoot,USA,Fruit & Nut Bars,09-03-2023,"$6,669.60",99,6669.6,2023-03-09,6669.6,99.0,0.3786374399889976,0.2074074074074074,0.15668194534002666,-0.5393889810277294,0.4921964722214395,-0.27061474014258147
Oby Sorrel,Canada,Raspberry Choco,16-06-2023,"$1,902.47",217,1902.47,2023-06-16,1902.47,217.0,0.10772009551465575,0.4571428571428572,-0.9543582021695671,0.4565124512570163,-0.9976362064150359,-0.3520301064551643
Gigi Bohling,UK,Drinking Coco,30-06-2023,"$6,157.17",43,6157.17,2023-06-30,6157.17,43.0,0.349515898342559,0.08888888888888889,0.037253630444409915,-1.0120201692306596,0.7419486190716099,-0.6892640296495041
Kelci Walkden,India,Mint Chip Choco,28-07-2023,"$3,012.68",129,3012.68,2023-07-28,3012.68,129.0,0.17081364341640354,0.2708994708994709,-0.6956096716770851,-0.28619370163330254,-0.2895008087440338,-0.6942398230596
Karlen McCaffrey,Canada,Peanut Butter Cubes,12-08-2023,"$3,473.62",170,3473.62,2023-08-12,3473.62,170.0,0.19700899381842807,0.3576719576719577,-0.5881817547557777,0.05983984687241419,-0.4582204688666657,-0.3735941458493604
Barr Faughny,UK,Mint Chip Choco,07-07-2023,"$4,129.98",332,4129.98,2023-07-07,4129.98,332.0,0.23431011802086832,0.7005291005291007,-0.43520872670338634,1.4270943556023192,-1.316847138122967,0.7013690543559309
Barr Faughny,USA,85% Dark Bars,25-08-2023,"$14,566.22",45,14566.22,2023-08-25,14566.22,45.0,0.8274045851524351,0.09312169312169313,1.997089454601827,-0.9951404839376977,2.1158260804107103,0.7084849115594667
Husein Augar,Canada,Eclairs,17-01-2023,"$4,049.61",255,4049.61,2023-01-17,4049.61,255.0,0.22974266821870165,0.5375661375661377,-0.4539399752020313,0.7772264718232903,-0.8705661434609512,0.2285980740269421
Jan Morforth,Australia,70% Dark Bites,04-03-2023,"$5,924.44",396,5924.44,2023-03-04,5924.44,396.0,0.336289786703163,0.835978835978836,-0.01698704969854995,1.9672442849770966,-1.4030634321919706,1.3790401161236012
Marney O'Breen,New Zealand,Fruit & Nut Bars,25-08-2023,"$10,100.95",4,10100.95,2023-08-25,10100.95,4.0,0.5736420297446857,0.006349206349206349,0.9564016110837854,-1.3411740324434145,1.6246313178271259,-0.2720751883569768
Ches Bonnell,UK,Peanut Butter Cubes,15-04-2023,"$2,362.01",272,2362.01,2023-04-15,2362.01,272.0,0.13383588352122133,0.5735449735449736,-0.8472565730160599,0.9207037968134655,-1.2501367663755334,0.051935030006482925
Kaine Padly,USA,Organic Choco Syrup,11-03-2023,"$2,638.76",24,2638.76,2023-03-11,2638.76,24.0,0.1495636641949756,0.04867724867724868,-0.7827564732026963,-1.1723771795137965,0.275503443523258,-1.3824882639618592
Camilla Castle,USA,Raspberry Choco,20-05-2023,"$3,496.41",18,3496.41,2023-05-20,3496.41,18.0,0.19830415595593434,0.035978835978835985,-0.5828702560213728,-1.223016235392682,0.45265156296274417,-1.2769545841320644
Brien Boise,New Zealand,Manuka Honey Choco,14-06-2023,"$17,222.86",44,17222.86,2023-06-14,17222.86,44.0,0.9783821867752807,0.09100529100529102,2.6162531227795127,-1.0035803265841787,2.559608778810967,1.1403318700247673
Jehu Rudeforth,New Zealand,After Nines,14-04-2023,"$1,604.87",71,1604.87,2023-04-14,1604.87,71.0,0.0908074034513883,0.14814814814814814,-1.0237176590962411,-0.7757045751291944,-0.1753717334960995,-1.2723836640386519
Jehu Rudeforth,USA,Smooth Sliky Salty,07-07-2023,"$7,170.21",151,7170.21,2023-07-07,7170.21,151.0,0.40708724769663307,0.3174603174603175,0.2733554592246443,-0.10051716341072282,0.26436786676546814,0.12221513101874762
Madelene Upcott,India,Mint Chip Choco,24-08-2023,"$4,090.16",75,4090.16,2023-08-24,4090.16,75.0,0.23204713617288678,0.15661375661375662,-0.4444892830703895,-0.7419452045432708,0.21033309917755946,-0.8389358716252083
Jehu Rudeforth,India,Eclairs,24-02-2023,"$9,574.38",134,9574.38,2023-02-24,9574.38,134.0,0.5437169079041119,0.2814814814814815,0.8336777897333862,-0.24399448840089805,0.7620293757655112,0.4169690611246653
Karlen McCaffrey,Canada,Raspberry Choco,09-05-2023,$717.90,213,717.9,2023-05-09,717.9,213.0,0.04040064780838988,0.4486772486772487,-1.2304372743860663,0.4227530806710927,-1.1689821106531189,-0.571118970433036
Kaine Padly,Australia,70% Dark Bites,08-02-2023,"$7,734.54",227,7734.54,2023-02-08,7734.54,227.0,0.4391582810032988,0.47830687830687835,0.40487972779799747,0.5409108777218252,-0.09618854856373642,0.6687749507455982
Roddy Speechley,UK,70% Dark Bites,24-03-2023,"$1,606.49",305,1606.49,2023-03-24,1606.49,305.0,0.09089946850899076,0.6433862433862435,-1.023340097536358,1.1992186041473352,-1.5715863295457073,0.12436488468959955
Rafaelita Blaksland,USA,Drinking Coco,20-06-2023,"$9,170.09",79,9170.09,2023-06-20,9170.09,79.0,0.5207409930040501,0.16507936507936508,0.7394528742734234,-0.7081858339573472,1.0236351472981118,0.02210913623512082
Mallorie Waber,Canada,Manuka Honey Choco,07-03-2023,"$1,583.57",122,1583.57,2023-03-07,1583.57,122.0,0.0895969184347633,0.2560846560846561,-1.0286818944206302,-0.3452726001586688,-0.4832433462985549,-0.9715325401587535
Kaine Padly,Australia,Fruit & Nut Bars,20-06-2023,"$7,684.52",83,7684.52,2023-06-20,7684.52,83.0,0.4363156302741166,0.17354497354497356,0.3932219319798785,-0.6744264633714238,0.7549414202758397,-0.19884163104735433
Oby Sorrel,New Zealand,Organic Choco Syrup,17-02-2023,"$16,765.07",261,16765.07,2023-02-17,16765.07,261.0,0.9523658517630387,0.5502645502645503,2.5095593533357556,0.8278655277021757,1.1891371079850737,2.359915765082616
Madelene Upcott,UK,99% Dark & Pure,26-01-2023,"$11,796.63",45,11796.63,2023-01-26,11796.63,45.0,0.6700080031245288,0.09312169312169313,1.3516013554434034,-0.9951404839376977,1.6593970683205703,0.2520558994693352
Madelene Upcott,Australia,Mint Chip Choco,02-05-2023,"$2,766.65",148,2766.65,2023-05-02,2766.65,148.0,0.15683168902014788,0.3111111111111111,-0.7529500856141469,-0.1258366913501655,-0.44343613365698026,-0.6213960892085314
Curtice Advani,Canada,99% Dark & Pure,07-07-2023,"$13,232.74",7,13232.74,2023-07-07,13232.74,7.0,0.7516225400834637,0.012698412698412698,1.6863050170259497,-1.3158545045039718,2.1228473558775702,0.26194806949830235
Rafaelita Blaksland,Australia,Baker's Choco Chips,22-08-2023,"$2,820.41",50,2820.41,2023-08-22,2820.41,50.0,0.1598868850057704,0.10370370370370371,-0.7404206353306187,-0.9529412707052932,0.15027478241549452,-1.1973876867609723
Karlen McCaffrey,Australia,After Nines,11-08-2023,"$2,483.32",65,2483.32,2023-08-11,2483.32,65.0,0.14072996508773672,0.13544973544973546,-0.8189837379361714,-0.8263436310080798,0.005204230299943178,-1.1634221398523008
Marney O'Breen,UK,99% Dark & Pure,13-01-2023,"$9,124.16",209,9124.16,2023-01-13,9124.16,209.0,0.5181307781301728,0.4402116402116402,0.7287483048626635,0.38899371008516914,0.24024277790646104,0.7903629583867252
Gunar Cockshoot,Australia,50% Dark Bites,02-03-2023,"$12,728.16",111,12728.16,2023-03-02,12728.16,111.0,0.7229471161544198,0.23280423280423282,1.568706244256927,-0.4381108692699586,1.4190339895760817,0.7994516564314194
Marney O'Breen,Australia,Choco Coated Almonds,27-07-2023,"$12,624.64",41,12624.64,2023-07-27,12624.64,41.0,0.7170640453130573,0.08465608465608467,1.544579594455014,-1.0288998545236214,1.8197247696170158,0.36464064102598565
Kelci Walkden,New Zealand,Drinking Coco,10-03-2023,"$17,584.16",110,17584.16,2023-03-10,17584.16,110.0,0.9989149678319289,0.2306878306878307,2.700458673141096,-0.4465507119164395,2.2252716766319045,1.5937536035522792
Beverie Moffet,USA,85% Dark Bars,23-08-2023,"$13,156.49",360,13156.49,2023-08-23,13156.49,360.0,0.7472892310450762,0.7597883597883599,1.6685339868154023,1.6634099497037844,0.0036232413886984464,2.356040152046116
Roddy Speechley,USA,Eclairs,25-04-2023,"$4,164.10",167,4164.1,2023-04-25,4164.1,167.0,0.23624916725876716,0.3513227513227513,-0.42725662767671235,0.03452031893297151,-0.32652561034332855,-0.2777065071308698
Dennison Crosswaite,UK,Milk Bars,07-03-2023,"$11,698.98",436,11698.98,2023-03-07,11698.98,436.0,0.6644585260412692,0.9206349206349207,1.3288427836393388,2.3048379908363326,-0.6901328294145398,2.569400316298939
Wilone O'Kielt,UK,Organic Choco Syrup,12-07-2023,"$4,964.25",56,4964.25,2023-07-12,4964.25,56.0,0.28172191777766314,0.11640211640211641,-0.24077151524432622,-0.9023022148264079,0.4677728436375629,-0.8082751859292219
Madelene Upcott,USA,Orange Choco,16-05-2023,"$8,258.37",132,8258.37,2023-05-16,8258.37,132.0,0.46892768786990296,0.27724867724867724,0.5269649573742732,-0.26087417369385985,0.5570863920623956,0.18815459755165748
Gunar Cockshoot,India,Smooth Sliky Salty,02-03-2023,"$3,938.20",70,3938.2,2023-03-02,3938.2,70.0,0.2234112064486458,0.14603174603174604,-0.4799054896381898,-0.7841444177756753,0.2151294091869341,-0.8938182612905737
Marney O'Breen,New Zealand,85% Dark Bars,30-05-2023,"$1,368.27",163,1368.27,2023-05-30,1368.27,163.0,0.07736135861883091,0.34285714285714286,-1.0788602918544772,0.0007609483470479261,-0.7634075000595362,-0.7623313565868614
Marney O'Breen,UK,Manuka Honey Choco,10-06-2023,"$12,449.46",177,12449.46,2023-06-10,12449.46,177.0,0.7071085164298476,0.3724867724867725,1.503751672195556,0.11891874539778047,0.9792247533491313,1.1474012559110456
Brien Boise,USA,99% Dark & Pure,25-07-2023,"$7,323.82",339,7323.82,2023-07-25,7323.82,339.0,0.4158169473869507,0.7153439153439154,0.30915621923306624,1.4861732541276855,-0.8322767269460567,1.2694896450774682
Beverie Moffet,New Zealand,Mint Chip Choco,09-06-2023,"$4,560.81",102,4560.81,2023-06-09,4560.81,102.0,0.2587943086177014,0.21375661375661376,-0.3347983274166962,-0.5140694530882867,0.1267638286333215,-0.6002401639258486
Dennison Crosswaite,USA,Milk Bars,12-05-2023,$777.46,58,777.46,2023-05-12,777.46,58.0,0.043785459432342196,0.12063492063492065,-1.21655606049308,-0.8854225295334461,-0.23414676521981695,-1.4863233149166923
Gunar Cockshoot,USA,Drinking Coco,09-05-2023,"$3,857.27",5,3857.27,2023-05-09,3857.27,5.0,0.21881193168829555,0.008465608465608466,-0.49876725324395493,-1.3327341897969336,0.5897036761219699,-1.2950670901271653
Brien Boise,Canada,Manuka Honey Choco,09-08-2023,"$7,442.69",179,7442.69,2023-08-09,7442.69,179.0,0.4225723630642376,0.37671957671957673,0.33686038134621715,0.13579843069074227,0.14217226874708422,0.3342202511789102
Van Tuxwell,India,Choco Coated Almonds,13-04-2023,"$5,799.30",125,5799.3,2023-04-13,5799.3,125.0,0.32917804515478505,0.26243386243386246,-0.04615251488606317,-0.3199530722192261,0.1936062307829329,-0.2588757432724343
Andria Kimpton,USA,Caramel Stuffed Bars,02-05-2023,"$8,836.90",48,8836.9,2023-05-02,8836.9,48.0,0.5018057111876519,0.09947089947089947,0.6617987161638854,-0.969820955998255,1.1537293345032187,-0.2178046145431629
Dotty Strutley,USA,99% Dark & Pure,09-08-2023,"$4,185.00",315,4185.0,2023-08-09,4185.0,315.0,0.23743692016240386,0.6645502645502647,-0.42238561742883785,1.283617030612144,-1.2063260411519796,0.6089825724328002
Camilla Castle,Australia,Raspberry Choco,23-08-2023,"$6,984.06",174,6984.06,2023-08-23,6984.06,174.0,0.39650829061472037,0.36613756613756615,0.2299708392417803,0.09359921745833778,0.09642929852448122,0.22879858128156802
Gunar Cockshoot,India,Spicy Special Slims,13-05-2023,"$7,362.70",179,7362.7,2023-05-13,7362.7,179.0,0.4180265087694098,0.37671957671957673,0.31821769667026073,0.13579843069074227,0.12898989999319277,0.32103788242501896
Karlen McCaffrey,USA,Manuka Honey Choco,01-02-2023,"$10,338.27",73,10338.27,2023-02-01,10338.27,73.0,0.5871289923806219,0.15238095238095237,1.0117120489797473,-0.7588248898362326,1.251958675778052,0.17881822510536885
Camilla Castle,USA,50% Dark Bites,23-06-2023,"$6,215.72",324,6215.72,2023-06-23,6215.72,324.0,0.35284331138121594,0.6835978835978836,0.050899451019197454,1.359575614430472,-0.9253737895252974,0.9973564834740092
Madelene Upcott,UK,Choco Coated Almonds,24-05-2023,"$10,400.66",144,10400.66,2023-05-24,10400.66,144.0,0.5906746337039662,0.30264550264550266,1.0262528302890723,-0.15959606193608908,0.8385217931549724,0.6128188778636052
Jan Morforth,Canada,Mint Chip Choco,01-04-2023,"$1,062.61",217,1062.61,2023-04-01,1062.61,217.0,0.05999061447884996,0.4571428571428572,-1.1500982340729153,0.4565124512570163,-1.136045310323566,-0.49043921036369165
Camilla Castle,Canada,70% Dark Bites,27-07-2023,"$10,095.71",151,10095.71,2023-07-27,10095.71,151.0,0.5733442390645394,0.3174603174603175,0.9551803625814471,-0.10051716341072282,0.7464908795109303,0.6043381437642007
Ches Bonnell,India,Peanut Butter Cubes,27-01-2023,"$23,251.68",210,23251.68,2023-01-27,17603.252500000002,210.0,1.0000000000000002,0.44232804232804235,2.704908422574472,0.39743355273165004,1.6316311278834257,2.1936870482986115
Jan Morforth,India,Choco Coated Almonds,12-08-2023,"$2,669.61",143,2669.61,2023-08-12,2669.61,143.0,0.15131687840919536,0.30052910052910053,-0.7755664891765274,-0.16803590458256998,-0.42958899614462115,-0.6672276513709126
Gigi Bohling,Canada,Almond Choco,01-02-2023,"$10,265.97",49,10265.97,2023-02-01,10265.97,49.0,0.5830201629579934,0.1015873015873016,0.9948616163997789,-0.9613811133517741,1.3832724998542056,0.02367429074276778
Rafaelita Blaksland,India,After Nines,02-03-2023,"$5,423.54",203,5423.54,2023-03-02,5423.54,203.0,0.3078234982136111,0.4275132275132275,-0.1337281517636405,0.33835465420628374,-0.33381295338290545,0.14469278748768158
Kelci Walkden,Australia,99% Dark & Pure,30-06-2023,"$3,272.68",32,3272.68,2023-06-30,3272.68,32.0,0.1855895168587743,0.06560846560846562,-0.6350133719427598,-1.1048584383419493,0.3322306325578988,-1.2302751554476354
Dotty Strutley,Australia,Spicy Special Slims,17-01-2023,"$8,840.59",92,8840.59,2023-01-17,8840.59,92.0,0.5020154149299687,0.1925925925925926,0.6626587174947304,-0.5984678795530957,0.8917511687072326,0.045389776798568024
Brien Boise,USA,Milk Bars,07-07-2023,"$14,460.51",124,14460.51,2023-07-07,14460.51,124.0,0.8213970559924619,0.26031746031746034,1.9724523975059982,-0.328392914865707,1.6269433228393235,1.1625256088489813
Mallorie Waber,New Zealand,Mint Chip Choco,31-01-2023,"$1,461.99",109,1461.99,2023-01-31,1461.99,109.0,0.08268749269198086,0.22857142857142856,-1.0570176564271658,-0.4549905545629204,-0.4256974461863026,-1.0691512592008263
Beverie Moffet,UK,99% Dark & Pure,10-08-2023,"$3,701.60",131,3701.6,2023-08-10,3701.6,131.0,0.20996516161608839,0.2751322751322751,-0.5350481223964259,-0.26931401634034074,-0.18790238838480852,-0.5687699228304806
Beverie Moffet,USA,Peanut Butter Cubes,18-08-2023,"$13,951.32",329,13951.32,2023-08-18,13951.32,329.0,0.7924596444612282,0.6941798941798942,1.8537792057301479,1.4017748276628765,0.3196153608573969,2.3020243335314197
Brien Boise,New Zealand,White Choc,15-06-2023,"$5,774.92",325,5774.92,2023-06-15,5774.92,325.0,0.32779252286815047,0.6857142857142858,-0.05183458329961263,1.368015457076953,-1.003985591818254,0.9306804211160018
Marney O'Breen,USA,Baker's Choco Chips,26-01-2023,"$9,718.87",10,9718.87,2023-01-26,9718.87,10.0,0.5519283154182971,0.01904761904761905,0.8673530179972815,-1.290534976564529,1.5258572339956928,-0.2992348325787199
Kelci Walkden,USA,Spicy Special Slims,29-04-2023,$87.52,69,87.52,2023-04-29,87.52,69.0,0.004575974344537281,0.1439153439153439,-1.3773553337188509,-0.7925842604221562,-0.4134955913698431,-1.534379001782287
Mallorie Waber,Canada,White Choc,03-03-2023,"$3,398.51",74,3398.51,2023-03-03,3398.51,74.0,0.19274047130205707,0.1544973544973545,-0.6056870934982591,-0.7503850471897517,0.10231690427906222,-0.9588878064586515
Kaine Padly,Australia,Almond Choco,22-02-2023,"$4,371.77",375,4371.77,2023-02-22,4371.77,375.0,0.24805111201944846,0.7915343915343916,-0.3788564985773764,1.7900075894009977,-1.5336185040814758,0.9978345056001904
Oby Sorrel,USA,Smooth Sliky Salty,04-03-2023,"$3,632.32",169,3632.32,2023-03-04,3632.32,169.0,0.20602795964652132,0.35555555555555557,-0.5511947056487106,0.0514000042259333,-0.4260988056595044,-0.3534082225771478
Dennison Crosswaite,India,Smooth Sliky Salty,07-07-2023,"$3,343.85",10,3343.85,2023-07-07,3343.85,10.0,0.18963412806221094,0.01904761904761905,-0.6184263002039446,-1.290534976564529,0.4752526027488709,-1.349839463825522
Camilla Castle,New Zealand,Caramel Stuffed Bars,17-06-2023,"$4,400.28",364,4400.28,2023-06-17,4400.28,364.0,0.24967134337268682,0.7682539682539683,-0.3722118812488165,1.697169320289708,-1.4632734804678476,0.9368863899293896
Jan Morforth,Canada,Caramel Stuffed Bars,02-08-2023,"$10,802.13",124,10802.13,2023-08-02,10802.13,124.0,0.6134902872074607,0.26031746031746034,1.1198205089596092,-0.328392914865707,1.0240415325922736,0.5596238186019428
Oby Sorrel,USA,Baker's Choco Chips,12-08-2023,"$9,154.17",123,9154.17,2023-08-12,9154.17,123.0,0.5198362549071173,0.2582010582010582,0.7357425162281525,-0.3368327575121879,0.7584252493948145,0.2820717954695406
Madelene Upcott,New Zealand,Peanut Butter Cubes,28-01-2023,"$5,360.89",340,5360.89,2023-01-28,5360.89,340.0,0.3042630810168245,0.7174603174603176,-0.14832952937269997,1.4946130967741664,-1.161735872048875,0.9519662399096039
Kelci Walkden,Australia,Orange Choco,29-04-2023,"$11,597.46",462,11597.46,2023-04-29,11597.46,462.0,0.6586891157648481,0.9756613756613758,1.3051822592199975,2.5242738996448355,-0.8620279658322099,2.7078344181899197
Marney O'Breen,Australia,Manuka Honey Choco,05-04-2023,"$14,939.24",238,14939.24,2023-04-05,14939.24,238.0,0.8486034171196395,0.5015873015873017,2.084026499705281,0.6337491468331151,1.0255009508172017,1.921757589410943
Kaine Padly,Canada,Manuka Honey Choco,18-01-2023,"$10,845.85",146,10845.85,2023-01-18,10845.85,146.0,0.6159749071570779,0.30687830687830686,1.1300100098226276,-0.1427163766431273,0.8999534584649921,0.6981220230435196
Jehu Rudeforth,UK,Baker's Choco Chips,16-05-2023,"$2,832.78",104,2832.78,2023-05-16,2832.78,104.0,0.16058987559993243,0.21798941798941798,-0.7375376498394125,-0.4971897677953249,-0.16995161723720725,-0.8730841299264757
Kelci Walkden,Australia,White Choc,24-08-2023,"$8,879.72",177,8879.72,2023-08-24,8879.72,177.0,0.5042391838830454,0.3724867724867725,0.6717784606047461,0.11891874539778047,0.39093085366771385,0.5591073562296391
Curtice Advani,India,85% Dark Bars,18-01-2023,$298.34,399,298.34,2023-01-18,298.34,399.0,0.016556934495001136,0.8423280423280425,-1.3282210571419644,1.9925638129165393,-2.348149500480052,0.46976126764038223
Kaine Padly,USA,Eclairs,22-08-2023,"$7,799.51",10,7799.51,2023-08-22,7799.51,10.0,0.4428505444554174,0.01904761904761905,0.4200218108508403,-1.290534976564529,1.2095463039860772,-0.6155457625883297
Gunar Cockshoot,UK,99% Dark & Pure,07-03-2023,$8.04,85,8.04,2023-03-07,8.04,85.0,5.910349376948295e-05,0.17777777777777778,-1.3958791564222517,-0.657546778078462,-0.5220798314964993,-1.4519914029497731
Beverie Moffet,UK,Choco Coated Almonds,04-03-2023,"$3,212.35",66,3212.35,2023-03-04,3212.35,66.0,0.18216094591731957,0.13756613756613756,-0.6490740441080362,-0.8179037883615989,0.11938065702767478,-1.0373099731896234
Dotty Strutley,Canada,Manuka Honey Choco,22-04-2023,"$12,048.56",113,12048.56,2023-04-22,12048.56,113.0,0.6843252561873614,0.23703703703703705,1.410316839259052,-0.4212311839769968,1.2951000272990327,0.6993891740242686
